;FAMI_ESTRATOVIVIENDA;ESTU_DEPTO_RESIDE;COLE_JORNADA;PUNT_SOCIALES_CIUDADANAS;PUNT_MATEMATICAS;PUNT_INGLES;PUNT_LECTURA_CRITICA;PUNT_C_NATURALES;PUNT_GLOBAL
832;Estrato 5;CASANARE;UNICA;49.0;51.8;46.8;54.6;44.8;249.0
833;Estrato 5;CAUCA;COMPLETA;49.96629213483146;53.92134831460674;54.831460674157306;53.50561797752809;52.449438202247194;263.19101123595505
834;Estrato 5;CAUCA;MAÑANA;49.95061728395062;53.68518518518518;53.54320987654321;54.22222222222222;51.27160493827161;261.9259259259259
835;Estrato 5;CAUCA;NOCHE;35.0;32.0;36.0;37.0;39.0;179.0
836;Estrato 5;CAUCA;SABATINA;38.666666666666664;34.333333333333336;34.666666666666664;36.666666666666664;33.333333333333336;178.0
837;Estrato 5;CAUCA;TARDE;42.666666666666664;44.166666666666664;41.5;46.666666666666664;38.0;214.0
838;Estrato 5;CAUCA;UNICA;40.08;45.08;41.56;46.92;42.12;217.0
839;Estrato 5;CESAR;COMPLETA;60.06122448979592;62.5;69.74489795918367;61.41836734693877;60.10204081632653;308.4591836734694
840;Estrato 5;CESAR;MAÑANA;41.972972972972975;44.554054054054056;44.13513513513514;47.445945945945944;42.32432432432432;220.35135135135135
841;Estrato 5;CESAR;NOCHE;31.5;34.375;34.875;37.625;40.125;179.125
842;Estrato 5;CESAR;SABATINA;42.142857142857146;40.142857142857146;34.714285714285715;43.857142857142854;41.142857142857146;206.28571428571428
843;Estrato 5;CESAR;TARDE;39.333333333333336;48.4;40.86666666666667;45.266666666666666;43.13333333333333;218.8
844;Estrato 5;CESAR;UNICA;42.416666666666664;45.833333333333336;40.083333333333336;48.833333333333336;41.916666666666664;221.83333333333334
845;Estrato 5;CHOCO;COMPLETA;24.0;32.0;36.0;37.0;31.0;157.0
846;Estrato 5;CHOCO;MAÑANA;34.08620689655172;39.43103448275862;38.172413793103445;41.58620689655172;36.689655172413794;189.81034482758622
847;Estrato 5;CHOCO;NOCHE;40.0;46.0;38.0;46.5;41.25;215.0
848;Estrato 5;CHOCO;TARDE;37.333333333333336;39.0;36.22222222222222;43.888888888888886;39.888888888888886;198.66666666666666
849;Estrato 5;CHOCO;UNICA;36.3125;37.895833333333336;39.1875;41.833333333333336;37.645833333333336;192.47916666666666
850;Estrato 5;CORDOBA;COMPLETA;61.45945945945946;63.851351351351354;70.77027027027027;64.55405405405405;62.32432432432432;318.22972972972974
851;Estrato 5;CORDOBA;MAÑANA;40.63157894736842;45.42857142857143;43.285714285714285;47.1578947368421;43.285714285714285;220.27067669172934
852;Estrato 5;CORDOBA;NOCHE;36.857142857142854;34.142857142857146;30.714285714285715;38.142857142857146;33.714285714285715;176.42857142857142
853;Estrato 5;CORDOBA;SABATINA;34.4;34.6;34.6;41.2;37.8;184.0
854;Estrato 5;CORDOBA;TARDE;37.484848484848484;42.06060606060606;41.15151515151515;44.696969696969695;39.121212121212125;204.27272727272728
855;Estrato 5;CORDOBA;UNICA;35.878787878787875;39.36363636363637;40.515151515151516;42.121212121212125;39.78787878787879;196.87878787878788
856;Estrato 5;CUNDINAMARCA;COMPLETA;60.21671826625387;64.30030959752322;70.63777089783282;63.23219814241486;60.79876160990712;313.9597523219814
857;Estrato 5;CUNDINAMARCA;MAÑANA;48.510416666666664;54.145833333333336;53.927083333333336;53.625;49.625;258.34375
858;Estrato 5;CUNDINAMARCA;NOCHE;39.708333333333336;41.416666666666664;41.25;42.875;41.333333333333336;206.66666666666666
859;Estrato 5;CUNDINAMARCA;SABATINA;43.36363636363637;44.40909090909091;41.13636363636363;46.09090909090909;42.04545454545455;218.72727272727272
860;Estrato 5;CUNDINAMARCA;TARDE;43.916666666666664;52.583333333333336;46.583333333333336;51.0;46.333333333333336;241.41666666666666
861;Estrato 5;CUNDINAMARCA;UNICA;47.21212121212121;51.36363636363637;49.333333333333336;52.666666666666664;47.90909090909091;248.72727272727272
862;Estrato 5;GUAINIA;MAÑANA;35.0;52.5;44.5;46.0;40.5;218.0
863;Estrato 5;GUAINIA;UNICA;34.5;33.5;43.0;35.5;39.5;181.5
864;Estrato 5;GUAVIARE;MAÑANA;37.5;40.0;40.5;45.0;42.0;205.5
865;Estrato 5;GUAVIARE;NOCHE;31.0;40.0;32.0;34.0;34.0;173.0
866;Estrato 5;HUILA;COMPLETA;57.231884057971016;61.84057971014493;63.94202898550725;59.7536231884058;58.44927536231884;298.3623188405797
867;Estrato 5;HUILA;MAÑANA;46.0625;51.25;47.9375;52.0;46.375;244.25
868;Estrato 5;HUILA;NOCHE;32.0;27.0;38.0;42.0;33.0;169.0
869;Estrato 5;HUILA;SABATINA;33.2;35.6;41.2;43.0;36.2;186.5
870;Estrato 5;HUILA;TARDE;42.55555555555556;46.22222222222222;45.77777777777778;46.888888888888886;45.55555555555556;226.66666666666666
871;Estrato 5;HUILA;UNICA;41.76923076923077;48.23076923076923;44.69230769230769;49.23076923076923;42.0;226.23076923076923
872;Estrato 5;LA GUAJIRA;COMPLETA;43.8421052631579;45.63157894736842;47.78947368421053;46.0;43.68421052631579;225.1578947368421
873;Estrato 5;LA GUAJIRA;MAÑANA;38.1566265060241;43.674698795180724;40.397590361445786;46.48192771084337;41.8433734939759;211.85542168674698
874;Estrato 5;LA GUAJIRA;NOCHE;33.416666666666664;35.916666666666664;34.166666666666664;38.75;36.083333333333336;179.41666666666666
875;Estrato 5;LA GUAJIRA;SABATINA;38.714285714285715;42.57142857142857;38.285714285714285;43.142857142857146;37.285714285714285;201.42857142857142
876;Estrato 5;LA GUAJIRA;TARDE;38.333333333333336;43.833333333333336;39.666666666666664;43.166666666666664;40.333333333333336;206.5
877;Estrato 5;LA GUAJIRA;UNICA;40.02272727272727;43.31818181818182;39.47727272727273;44.77272727272727;39.25;208.3181818181818
878;Estrato 5;MAGDALENA;COMPLETA;58.35849056603774;62.22641509433962;66.13207547169812;61.64150943396226;58.528301886792455;303.22641509433964
879;Estrato 5;MAGDALENA;MAÑANA;43.336683417085425;45.79396984924623;45.69346733668342;48.814070351758794;44.5929648241206;228.19597989949747
880;Estrato 5;MAGDALENA;NOCHE;35.57142857142857;35.857142857142854;36.785714285714285;41.714285714285715;37.642857142857146;188.28571428571428
881;Estrato 5;MAGDALENA;SABATINA;32.8;40.8;34.8;40.4;38.0;188.8
882;Estrato 5;MAGDALENA;TARDE;38.21739130434783;41.56521739130435;40.17391304347826;43.47826086956522;39.65217391304348;203.43478260869566
883;Estrato 5;MAGDALENA;UNICA;38.829268292682926;43.853658536585364;39.63414634146341;44.951219512195124;39.63414634146341;208.21951219512195
884;Estrato 5;META;COMPLETA;60.42253521126761;65.15492957746478;65.11267605633803;62.04225352112676;62.183098591549296;313.2535211267606
885;Estrato 5;META;MAÑANA;46.013513513513516;50.0945945945946;47.270270270270274;50.432432432432435;46.067567567567565;240.45945945945945
886;Estrato 5;META;NOCHE;30.25;40.75;41.0;44.75;41.5;197.25
887;Estrato 5;META;SABATINA;41.57142857142857;43.42857142857143;45.142857142857146;46.57142857142857;38.42857142857143;213.57142857142858
888;Estrato 5;META;TARDE;44.166666666666664;53.666666666666664;50.5;49.166666666666664;45.166666666666664;241.0
889;Estrato 5;META;UNICA;48.8;54.2;47.5;50.6;50.9;254.3
890;Estrato 5;NARIÑO;COMPLETA;64.98214285714286;68.69642857142857;72.5;65.78571428571429;65.89285714285714;334.125
891;Estrato 5;NARIÑO;MAÑANA;46.494680851063826;49.95744680851064;48.851063829787236;51.46808510638298;48.68617021276596;245.62765957446808
892;Estrato 5;NARIÑO;NOCHE;32.333333333333336;33.0;34.0;38.22222222222222;36.111111111111114;174.0
893;Estrato 5;NARIÑO;SABATINA;36.5;37.75;36.75;40.75;34.0;185.75
894;Estrato 5;NARIÑO;TARDE;42.375;45.9375;42.3125;47.4375;43.5;223.0625
895;Estrato 5;NARIÑO;UNICA;37.54545454545455;43.27272727272727;39.72727272727273;44.45454545454545;36.63636363636363;202.0
896;Estrato 5;NORTE SANTANDER;COMPLETA;58.69047619047619;62.595238095238095;63.11904761904762;59.88095238095238;59.26190476190476;301.76190476190476
897;Estrato 5;NORTE SANTANDER;MAÑANA;55.3125;59.5703125;58.8515625;58.578125;55.6171875;286.953125
898;Estrato 5;NORTE SANTANDER;NOCHE;43.0;46.0;53.0;46.8;44.4;228.4
899;Estrato 5;NORTE SANTANDER;SABATINA;42.0;38.125;42.75;45.5;34.375;201.0
900;Estrato 5;NORTE SANTANDER;TARDE;52.666666666666664;58.666666666666664;48.333333333333336;60.0;55.666666666666664;280.6666666666667
901;Estrato 5;NORTE SANTANDER;UNICA;43.333333333333336;46.523809523809526;43.666666666666664;49.142857142857146;44.57142857142857;228.66666666666666
902;Estrato 5;PUTUMAYO;COMPLETA;32.0;48.0;45.0;47.0;44.0;215.0
903;Estrato 5;PUTUMAYO;MAÑANA;40.80952380952381;46.42857142857143;43.38095238095238;49.04761904761905;44.04761904761905;224.9047619047619
904;Estrato 5;PUTUMAYO;NOCHE;41.333333333333336;45.0;38.333333333333336;46.333333333333336;43.0;217.66666666666666
905;Estrato 5;PUTUMAYO;SABATINA;36.1;40.1;35.7;38.1;37.1;188.4
906;Estrato 5;PUTUMAYO;UNICA;41.666666666666664;45.5;42.166666666666664;47.666666666666664;44.166666666666664;222.66666666666666
907;Estrato 5;QUINDIO;COMPLETA;61.6;66.13333333333334;70.87777777777778;64.31111111111112;62.21111111111111;320.6333333333333
908;Estrato 5;QUINDIO;MAÑANA;61.855670103092784;64.64948453608247;62.41237113402062;62.2680412371134;62.45360824742268;313.91752577319585
909;Estrato 5;QUINDIO;NOCHE;42.0;50.0;47.5;54.5;41.0;234.5
910;Estrato 5;QUINDIO;SABATINA;41.93333333333333;44.93333333333333;40.333333333333336;45.46666666666667;39.86666666666667;214.2
911;Estrato 5;QUINDIO;TARDE;36.0;38.0;44.0;37.0;30.0;180.0
912;Estrato 5;QUINDIO;UNICA;50.19607843137255;52.431372549019606;54.11764705882353;53.72549019607843;50.3921568627451;259.3333333333333
913;Estrato 5;RISARALDA;COMPLETA;62.63720930232558;65.43255813953489;72.4;65.27441860465116;62.37674418604651;322.89767441860465
914;Estrato 5;RISARALDA;MAÑANA;54.23770491803279;58.118852459016395;59.74590163934426;58.57786885245902;55.295081967213115;284.0245901639344
915;Estrato 5;RISARALDA;NOCHE;39.11764705882353;44.05882352941177;45.470588235294116;48.35294117647059;41.588235294117645;217.2941176470588
916;Estrato 5;RISARALDA;SABATINA;33.75;31.625;34.375;38.875;35.0;173.75
917;Estrato 5;RISARALDA;TARDE;56.25;57.083333333333336;57.0;56.583333333333336;55.0;281.5
918;Estrato 5;RISARALDA;UNICA;49.61764705882353;53.8235294117647;54.64705882352941;54.35294117647059;50.26470588235294;261.11764705882354
919;Estrato 5;SAN ANDRES;COMPLETA;38.666666666666664;47.0;47.333333333333336;49.666666666666664;45.666666666666664;227.33333333333334
920;Estrato 5;SAN ANDRES;MAÑANA;52.4;52.4;63.7;52.7;51.0;265.2
921;Estrato 5;SAN ANDRES;NOCHE;29.0;36.0;29.0;32.0;27.0;154.0
922;Estrato 5;SAN ANDRES;UNICA;37.0;43.5;52.0;38.25;30.25;192.0
923;Estrato 5;SANTANDER;COMPLETA;64.82296650717703;69.1866028708134;73.69138755980862;66.56698564593302;65.65071770334929;335.5263157894737
924;Estrato 5;SANTANDER;MAÑANA;56.06730769230769;60.83173076923077;60.49519230769231;59.69711538461539;57.48557692307692;293.3701923076923
925;Estrato 5;SANTANDER;NOCHE;38.142857142857146;42.214285714285715;37.42857142857143;45.0;39.5;204.5
926;Estrato 5;SANTANDER;SABATINA;43.0;44.8;44.05;48.1;44.25;224.75
927;Estrato 5;SANTANDER;TARDE;45.10344827586207;48.96551724137931;48.827586206896555;52.172413793103445;46.724137931034484;241.3793103448276
928;Estrato 5;SANTANDER;UNICA;47.44117647058823;54.1764705882353;49.64705882352941;55.0;49.23529411764706;256.6470588235294
929;Estrato 5;SUCRE;COMPLETA;63.44444444444444;61.388888888888886;68.11111111111111;66.11111111111111;63.77777777777778;320.05555555555554
930;Estrato 5;SUCRE;MAÑANA;41.85;46.88;44.17;47.81;45.42;226.92
931;Estrato 5;SUCRE;NOCHE;28.0;44.0;41.0;41.0;42.0;195.0
932;Estrato 5;SUCRE;SABATINA;31.5;41.0;37.0;38.5;34.0;181.5
933;Estrato 5;SUCRE;TARDE;35.76923076923077;39.53846153846154;38.0;43.30769230769231;38.38461538461539;195.69230769230768
934;Estrato 5;SUCRE;UNICA;33.5;41.25;43.0;45.25;39.25;200.25
935;Estrato 5;TOLIMA;COMPLETA;59.584070796460175;61.743362831858406;65.929203539823;62.24778761061947;58.80530973451327;305.0088495575221
936;Estrato 5;TOLIMA;MAÑANA;48.22784810126582;51.860759493670884;50.69620253164557;53.164556962025316;48.35443037974684;252.08860759493672
937;Estrato 5;TOLIMA;NOCHE;35.4;36.8;37.5;41.1;36.7;187.5
938;Estrato 5;TOLIMA;SABATINA;34.166666666666664;36.25;36.666666666666664;39.166666666666664;35.833333333333336;182.0
939;Estrato 5;TOLIMA;TARDE;39.0;44.36363636363637;43.0;48.09090909090909;45.54545454545455;220.8181818181818
940;Estrato 5;TOLIMA;UNICA;41.67741935483871;46.064516129032256;42.54838709677419;47.516129032258064;42.193548387096776;221.1290322580645
941;Estrato 5;VALLE;COMPLETA;61.8166915052161;64.7645305514158;71.8204172876304;64.05141579731743;62.184053651266765;319.34128166915053
942;Estrato 5;VALLE;MAÑANA;52.96457765667575;56.17302452316076;59.15803814713897;57.27792915531335;53.63623978201635;276.6784741144414
943;Estrato 5;VALLE;NOCHE;42.824561403508774;45.31578947368421;48.73684210526316;48.21052631578947;43.6140350877193;226.42105263157896
944;Estrato 5;VALLE;SABATINA;40.36666666666667;40.53333333333333;43.93333333333333;43.53333333333333;41.233333333333334;208.03333333333333
945;Estrato 5;VALLE;TARDE;44.35616438356164;47.64383561643836;46.917808219178085;50.61643835616438;45.43835616438356;234.95890410958904
946;Estrato 5;VALLE;UNICA;52.12676056338028;54.45070422535211;55.732394366197184;56.19718309859155;51.67605633802817;268.88732394366195
947;Estrato 5;VAUPES;MAÑANA;36.57142857142857;41.57142857142857;40.42857142857143;37.142857142857146;39.285714285714285;193.85714285714286
948;Estrato 5;VAUPES;NOCHE;37.0;48.0;40.0;35.0;39.0;199.0
949;Estrato 5;VICHADA;COMPLETA;39.333333333333336;56.0;41.0;49.666666666666664;44.0;234.0
950;Estrato 5;VICHADA;MAÑANA;33.0;41.0;31.0;35.0;37.0;180.0
951;Estrato 6;AMAZONAS;COMPLETA;30.4;34.4;35.4;37.2;35.6;172.2
952;Estrato 6;AMAZONAS;MAÑANA;32.5;44.0;36.5;52.0;30.5;197.5
953;Estrato 6;AMAZONAS;TARDE;32.0;40.0;39.0;36.0;40.0;186.0
954;Estrato 6;AMAZONAS;UNICA;44.5;44.5;45.0;45.5;39.5;218.0
955;Estrato 6;ANTIOQUIA;COMPLETA;60.990196078431374;64.60516934046346;75.0873440285205;62.84670231729055;60.0;315.53119429590015
956;Estrato 6;ANTIOQUIA;MAÑANA;46.59166666666667;48.65833333333333;51.175;51.208333333333336;45.25;240.85
957;Estrato 6;ANTIOQUIA;NOCHE;35.24242424242424;35.878787878787875;38.72727272727273;40.0;35.27272727272727;183.75757575757575
958;Estrato 6;ANTIOQUIA;SABATINA;35.68181818181818;37.166666666666664;36.92424242424242;40.78787878787879;35.75757575757576;186.57575757575756
959;Estrato 6;ANTIOQUIA;TARDE;44.333333333333336;45.0;47.03333333333333;48.833333333333336;42.93333333333333;227.0
960;Estrato 6;ANTIOQUIA;UNICA;50.30769230769231;51.1025641025641;51.743589743589745;52.82051282051282;45.76923076923077;250.66666666666666
961;Estrato 6;ARAUCA;MAÑANA;37.285714285714285;45.0;41.0;38.714285714285715;40.285714285714285;202.0
962;Estrato 6;ARAUCA;NOCHE;36.0;39.0;39.5;39.5;38.5;191.5
963;Estrato 6;ARAUCA;SABATINA;35.6;38.4;37.2;41.4;37.6;190.8
964;Estrato 6;ATLANTICO;COMPLETA;61.84422110552764;65.19346733668341;76.76884422110552;64.38442211055276;62.050251256281406;322.01256281407035
965;Estrato 6;ATLANTICO;MAÑANA;43.30487804878049;45.80487804878049;48.15853658536585;49.048780487804876;44.292682926829265;229.0
966;Estrato 6;ATLANTICO;NOCHE;37.5;42.535714285714285;42.82142857142857;44.392857142857146;40.07142857142857;206.32142857142858
967;Estrato 6;ATLANTICO;SABATINA;33.0;41.25;42.75;36.5;36.25;186.25
968;Estrato 6;ATLANTICO;TARDE;41.833333333333336;40.583333333333336;42.25;46.833333333333336;43.583333333333336;215.66666666666666
969;Estrato 6;ATLANTICO;UNICA;40.55384615384615;44.86153846153846;44.33846153846154;46.92307692307692;43.01538461538462;219.36923076923077
970;Estrato 6;BOGOTA;COMPLETA;67.99772985244041;71.76730987514189;82.26106696935301;68.85811577752554;67.2656072644722;349.96935300794553
971;Estrato 6;BOGOTA;MAÑANA;62.07692307692308;66.23076923076923;76.84615384615384;61.46153846153846;59.76923076923077;317.61538461538464
972;Estrato 6;BOGOTA;NOCHE;53.333333333333336;61.0;67.0;58.666666666666664;54.666666666666664;288.6666666666667
973;Estrato 6;BOGOTA;SABATINA;29.0;29.0;38.0;49.0;42.0;187.0
974;Estrato 6;BOGOTA;TARDE;58.0;56.0;79.0;68.0;56.0;305.0
975;Estrato 6;BOGOTA;UNICA;25.0;31.0;37.0;33.0;38.0;161.0
976;Estrato 6;BOGOTÁ;COMPLETA;63.91686460807601;67.42517814726841;78.74267616785431;65.31037212984957;63.145684877276324;330.03404592240696
977;Estrato 6;BOGOTÁ;MAÑANA;51.73913043478261;53.65217391304348;58.26086956521739;53.608695652173914;49.78260869565217;263.3768115942029
978;Estrato 6;BOGOTÁ;NOCHE;41.793103448275865;44.41379310344828;45.275862068965516;45.06896551724138;40.55172413793103;215.72413793103448
979;Estrato 6;BOGOTÁ;SABATINA;34.0;32.2;34.4;37.0;36.4;174.4
980;Estrato 6;BOGOTÁ;TARDE;45.96666666666667;48.3;53.1;51.2;46.9;242.4
981;Estrato 6;BOGOTÁ;UNICA;51.464285714285715;56.892857142857146;56.75;56.142857142857146;50.892857142857146;270.2857142857143
982;Estrato 6;BOLIVAR;COMPLETA;66.84848484848484;69.36868686868686;80.5909090909091;67.97979797979798;65.97979797979798;342.77272727272725
983;Estrato 6;BOLIVAR;MAÑANA;39.16230366492147;41.75916230366492;42.654450261780106;44.968586387434556;40.94240837696335;208.91623036649216
984;Estrato 6;BOLIVAR;NOCHE;32.26315789473684;36.31578947368421;35.18421052631579;37.55263157894737;34.44736842105263;175.71052631578948
985;Estrato 6;BOLIVAR;SABATINA;34.666666666666664;29.0;34.333333333333336;40.666666666666664;36.333333333333336;175.33333333333334
986;Estrato 6;BOLIVAR;TARDE;32.42307692307692;38.96153846153846;38.80769230769231;39.76923076923077;38.11538461538461;187.23076923076923
987;Estrato 6;BOLIVAR;UNICA;38.0;39.0;38.3;42.7;39.7;198.8
988;Estrato 6;BOYACA;COMPLETA;55.92857142857143;59.642857142857146;57.107142857142854;57.67857142857143;53.142857142857146;283.17857142857144
989;Estrato 6;BOYACA;MAÑANA;43.294117647058826;45.05882352941177;46.05882352941177;49.705882352941174;43.23529411764706;226.94117647058823
990;Estrato 6;BOYACA;NOCHE;36.0;41.0;34.0;37.0;33.0;183.0
991;Estrato 6;BOYACA;SABATINA;38.0;47.0;36.0;49.0;44.0;219.0
992;Estrato 6;BOYACA;UNICA;35.0;45.5;44.0;41.5;37.25;200.75
993;Estrato 6;CALDAS;COMPLETA;63.16129032258065;65.74731182795699;73.08602150537635;64.43010752688173;62.666666666666664;323.48387096774195
994;Estrato 6;CALDAS;MAÑANA;51.74193548387097;52.645161290322584;55.25806451612903;54.096774193548384;50.193548387096776;262.0
995;Estrato 6;CALDAS;NOCHE;45.0;42.8;44.2;48.6;44.8;226.0
996;Estrato 6;CALDAS;SABATINA;41.285714285714285;41.0;44.142857142857146;46.142857142857146;42.285714285714285;213.85714285714286
997;Estrato 6;CALDAS;UNICA;45.4;46.2;45.3;51.0;44.4;233.2
998;Estrato 6;CAQUETA;MAÑANA;49.8;51.6;49.6;54.2;47.8;253.8
999;Estrato 6;CAQUETA;SABATINA;35.083333333333336;37.916666666666664;32.5;40.833333333333336;33.083333333333336;182.0
1000;Estrato 6;CAQUETA;UNICA;41.333333333333336;44.666666666666664;41.333333333333336;43.0;42.666666666666664;214.0
1001;Estrato 6;CASANARE;COMPLETA;62.0;56.0;72.66666666666667;67.66666666666667;58.0;309.0
1002;Estrato 6;CASANARE;MAÑANA;41.111111111111114;48.44444444444444;41.55555555555556;45.333333333333336;44.77777777777778;223.11111111111111
1003;Estrato 6;CASANARE;NOCHE;39.0;44.0;35.0;40.0;42.0;204.0
1004;Estrato 6;CASANARE;SABATINA;36.25;36.0;31.0;38.25;34.5;179.25
1005;Estrato 6;CASANARE;UNICA;41.75;47.25;42.5;45.5;42.5;220.75
1006;Estrato 6;CAUCA;COMPLETA;51.03030303030303;54.696969696969695;55.27272727272727;53.36363636363637;52.36363636363637;265.3030303030303
1007;Estrato 6;CAUCA;MAÑANA;42.69230769230769;48.84615384615385;47.97435897435897;48.38461538461539;44.87179487179487;231.67948717948718
1008;Estrato 6;CAUCA;NOCHE;50.0;55.0;42.0;55.0;44.0;252.0
1009;Estrato 6;CAUCA;SABATINA;32.888888888888886;38.111111111111114;39.22222222222222;42.0;37.666666666666664;189.0
1010;Estrato 6;CAUCA;TARDE;48.285714285714285;51.0;41.0;51.714285714285715;44.714285714285715;241.71428571428572
1011;Estrato 6;CAUCA;UNICA;38.38461538461539;42.69230769230769;39.69230769230769;44.69230769230769;38.46153846153846;204.76923076923077
1012;Estrato 6;CESAR;COMPLETA;65.0;63.67741935483871;74.29032258064517;64.96774193548387;64.41935483870968;326.35483870967744
1013;Estrato 6;CESAR;MAÑANA;39.16129032258065;46.03225806451613;43.12903225806452;46.96774193548387;43.516129032258064;219.29032258064515
1014;Estrato 6;CESAR;NOCHE;37.75;39.75;33.5;41.0;38.25;193.75
1015;Estrato 6;CESAR;SABATINA;23.75;36.0;37.0;38.5;30.5;162.75
1016;Estrato 6;CESAR;TARDE;34.833333333333336;37.916666666666664;36.333333333333336;42.416666666666664;36.666666666666664;189.08333333333334
1017;Estrato 6;CESAR;UNICA;42.285714285714285;45.285714285714285;40.142857142857146;46.42857142857143;41.0;217.42857142857142
1018;Estrato 6;CHOCO;MAÑANA;34.65384615384615;36.05769230769231;36.82692307692308;39.61538461538461;35.19230769230769;182.1346153846154
1019;Estrato 6;CHOCO;NOCHE;35.0;35.333333333333336;35.333333333333336;40.666666666666664;34.0;180.66666666666666
1020;Estrato 6;CHOCO;TARDE;38.714285714285715;41.0;39.42857142857143;40.285714285714285;37.42857142857143;196.85714285714286
1021;Estrato 6;CHOCO;UNICA;37.0;39.30555555555556;39.833333333333336;41.138888888888886;36.22222222222222;192.72222222222223
1022;Estrato 6;CORDOBA;COMPLETA;62.58064516129032;64.12903225806451;73.83870967741936;64.09677419354838;62.79032258064516;321.01612903225805
1023;Estrato 6;CORDOBA;MAÑANA;37.22222222222222;40.27777777777778;40.24074074074074;43.31481481481482;39.648148148148145;200.66666666666666
1024;Estrato 6;CORDOBA;NOCHE;32.333333333333336;30.0;34.666666666666664;38.0;32.666666666666664;167.0
1025;Estrato 6;CORDOBA;SABATINA;37.583333333333336;37.333333333333336;36.0;40.75;39.083333333333336;192.41666666666666
1026;Estrato 6;CORDOBA;TARDE;40.5;44.0;40.388888888888886;47.55555555555556;43.94444444444444;218.61111111111111
1027;Estrato 6;CORDOBA;UNICA;39.15;42.35;40.8;44.15;40.75;207.75
1028;Estrato 6;CUNDINAMARCA;COMPLETA;62.134715025906736;65.4559585492228;74.44559585492227;64.15544041450777;62.35751295336787;321.86528497409324
1029;Estrato 6;CUNDINAMARCA;MAÑANA;51.17142857142857;54.628571428571426;57.542857142857144;54.714285714285715;52.857142857142854;268.34285714285716
1030;Estrato 6;CUNDINAMARCA;NOCHE;35.7;36.7;37.4;41.3;36.7;187.9
1031;Estrato 6;CUNDINAMARCA;SABATINA;33.3125;35.25;38.5625;41.25;36.125;183.3125
1032;Estrato 6;CUNDINAMARCA;TARDE;54.6;51.6;58.2;54.2;53.4;269.2
1033;Estrato 6;CUNDINAMARCA;UNICA;45.6;49.55;46.2;49.55;44.85;236.5
1034;Estrato 6;GUAINIA;UNICA;36.0;39.0;32.0;28.0;36.0;173.0
1035;Estrato 6;GUAVIARE;COMPLETA;61.0;56.0;65.0;63.0;57.0;298.0
1036;Estrato 6;GUAVIARE;MAÑANA;38.666666666666664;42.833333333333336;36.166666666666664;42.666666666666664;39.666666666666664;203.0
1037;Estrato 6;GUAVIARE;NOCHE;30.0;36.0;40.0;32.0;37.0;171.0
1038;Estrato 6;HUILA;COMPLETA;49.470588235294116;54.64705882352941;53.470588235294116;51.88235294117647;51.64705882352941;260.1764705882353
1039;Estrato 6;HUILA;MAÑANA;50.0;55.0;54.0;59.0;46.0;263.0
1040;Estrato 6;HUILA;NOCHE;39.5;35.25;38.75;39.0;33.75;185.0
1041;Estrato 6;HUILA;SABATINA;36.42857142857143;40.42857142857143;37.0;40.42857142857143;34.0;189.0
1042;Estrato 6;HUILA;TARDE;41.0;41.666666666666664;48.666666666666664;48.666666666666664;42.666666666666664;219.66666666666666
1043;Estrato 6;HUILA;UNICA;48.2;52.0;43.2;49.2;42.2;237.6
1044;Estrato 6;LA GUAJIRA;COMPLETA;39.92307692307692;45.84615384615385;45.84615384615385;45.0;44.23076923076923;219.6153846153846
1045;Estrato 6;LA GUAJIRA;MAÑANA;36.19512195121951;41.02439024390244;38.926829268292686;42.24390243902439;39.853658536585364;198.82926829268294
1046;Estrato 6;LA GUAJIRA;NOCHE;30.36842105263158;31.68421052631579;32.0;35.73684210526316;34.63157894736842;165.1578947368421
1047;Estrato 6;LA GUAJIRA;SABATINA;36.5;35.5;34.0;43.0;38.25;189.5
1048;Estrato 6;LA GUAJIRA;TARDE;42.5;42.5;39.0;52.0;47.5;228.0
1049;Estrato 6;LA GUAJIRA;UNICA;36.76923076923077;40.23076923076923;39.11538461538461;41.92307692307692;38.65384615384615;196.92307692307693
1050;Estrato 6;MAGDALENA;COMPLETA;61.035714285714285;64.26785714285714;71.75;64.14285714285714;60.44642857142857;315.9107142857143
1051;Estrato 6;MAGDALENA;MAÑANA;43.74107142857143;47.17857142857143;47.714285714285715;50.61607142857143;44.276785714285715;232.74107142857142
1052;Estrato 6;MAGDALENA;NOCHE;32.8;34.333333333333336;34.2;38.0;35.666666666666664;175.8
1053;Estrato 6;MAGDALENA;SABATINA;35.0;32.666666666666664;36.333333333333336;36.0;29.0;167.0
1054;Estrato 6;MAGDALENA;TARDE;37.78787878787879;39.45454545454545;37.75757575757576;42.96969696969697;38.45454545454545;197.66666666666666
1055;Estrato 6;MAGDALENA;UNICA;37.96551724137931;41.3448275862069;37.96551724137931;44.55172413793103;39.172413793103445;202.72413793103448
1056;Estrato 6;META;COMPLETA;60.372093023255815;66.53488372093024;69.25581395348837;64.76744186046511;62.06976744186046;319.3720930232558
1057;Estrato 6;META;MAÑANA;46.53846153846154;52.80769230769231;48.92307692307692;51.34615384615385;46.96153846153846;246.92307692307693
1058;Estrato 6;META;NOCHE;35.8;41.6;39.4;40.6;42.0;199.8
1059;Estrato 6;META;SABATINA;34.0;39.333333333333336;33.666666666666664;44.666666666666664;35.666666666666664;190.33333333333334
1060;Estrato 6;META;UNICA;52.666666666666664;57.666666666666664;56.333333333333336;57.666666666666664;46.333333333333336;269.0
